source,destination,median_delay_ratio,pct_delayed,volume,median_actual_time,median_osrm_time,is_chronic,delay_volume_score
IND631501AAA,IND600056AAB,3.3412698412698414,0.75,4,26.5,10.0,1,13.365079365079366
IND732103AAA,IND732138AAA,3.34,1.0,4,54.5,18.0,1,13.36
IND176303AAA,IND176310AAA,1.335704291044776,0.8,10,90.0,69.0,1,13.35704291044776
IND713205AAB,IND713148AAA,4.444444444444445,1.0,3,80.0,18.0,1,13.333333333333334
IND793001AAA,IND781018AAB,2.6666666666666665,0.8,5,72.0,30.0,1,13.333333333333332
IND742149AAA,IND742225AAA,2.6666666666666665,1.0,5,22.0,7.0,1,13.333333333333332
IND581320AAA,IND575004AAB,2.2205882352941178,1.0,6,35.0,19.0,1,13.323529411764707
IND380005AAA,IND382721AAA,3.32967032967033,0.75,4,27.0,9.5,1,13.31868131868132
IND700136AAB,IND712311AAA,4.428571428571429,1.0,3,62.0,14.0,1,13.285714285714286
IND515004AAA,IND515411AAA,2.1911764705882355,1.0,6,29.5,16.0,1,13.147058823529413
IND784001AAA,IND790114AAA,3.2857142857142856,1.0,4,35.0,7.0,1,13.142857142857142
IND509124AAA,IND509103AAC,1.6363636363636365,0.875,8,30.0,19.5,1,13.090909090909092
IND382430AAB,IND387620AAB,2.1818181818181817,0.8333333333333334,6,17.0,8.5,1,13.09090909090909
IND328001AAA,IND000000ACB,1.3076923076923077,0.5,10,31.5,26.5,1,13.076923076923077
IND160002AAC,IND147001AAB,2.1783216783216783,1.0,6,36.5,17.0,1,13.06993006993007
IND483225AAA,IND483501AAA,2.176470588235294,0.8333333333333334,6,35.0,16.0,1,13.058823529411764
IND000000AFG,IND673632AAA,2.176245210727969,1.0,6,56.5,23.5,1,13.057471264367814
IND781102AAA,IND781018AAB,4.345588235294118,0.6666666666666666,3,66.0,34.0,1,13.036764705882353
IND712602AAA,IND722154AAA,3.230769230769231,0.75,4,41.5,13.5,1,12.923076923076923
IND841226AAB,IND841428AAA,3.2279411764705883,1.0,4,28.5,10.5,1,12.911764705882353
IND276129AAA,IND221010AAB,3.225806451612903,0.75,4,88.5,25.5,1,12.903225806451612
IND721139AAC,IND721602AAB,1.075046904315197,0.3333333333333333,12,24.0,21.5,0,12.900562851782363
IND783370AAB,IND783301AAA,2.15,1.0,6,42.0,20.0,1,12.899999999999999
IND854311AAA,IND854326AAB,6.416666666666667,1.0,2,101.0,15.5,1,12.833333333333334
IND764071AAB,IND764073AAA,2.138888888888889,0.8333333333333334,6,15.0,6.5,1,12.833333333333332
IND754022AAA,IND751002AAB,2.125,0.8333333333333334,6,33.0,17.0,1,12.75
IND581320AAA,IND581334AAA,1.5909090909090908,1.0,8,35.0,18.5,1,12.727272727272727
IND505325AAA,IND505327AAA,1.411764705882353,1.0,9,24.0,17.0,1,12.705882352941178
IND784168AAB,IND791111AAC,3.1739130434782608,0.75,4,39.0,12.5,1,12.695652173913043
IND815301AAA,IND815353AAA,2.1142857142857143,1.0,6,34.0,17.0,1,12.685714285714287
IND282002AAD,IND110037AAM,1.584848484848485,0.875,8,32.5,20.0,1,12.67878787878788
IND201301AAL,IND201307AAA,1.2678571428571428,0.6,10,11.5,10.0,1,12.678571428571427
IND400072AAB,IND421302AAS,2.111111111111111,1.0,6,18.0,9.5,1,12.666666666666668
IND786001AAB,IND785675AAA,2.111111111111111,0.8333333333333334,6,45.0,14.0,1,12.666666666666668
IND177001AAA,IND176110AAB,1.8095238095238095,1.0,7,38.0,22.0,1,12.666666666666666
IND110037AAM,IND250002AAC,1.577777777777778,0.625,8,34.5,27.5,1,12.622222222222224
IND277211AAA,IND277201AAA,2.5238095238095237,1.0,5,53.0,21.0,1,12.619047619047619
IND743235AAA,IND743270AAA,2.1,1.0,6,35.5,17.5,1,12.600000000000001
IND361335AAA,IND360002AAB,1.4,0.7777777777777778,9,28.0,20.0,1,12.6
IND145001AAA,IND176201AAA,1.7916666666666667,1.0,7,43.0,22.0,1,12.541666666666668
IND736135AAA,IND736101AAA,2.0890269151138714,1.0,6,48.5,23.0,1,12.534161490683228
IND799250AAA,IND799008AAA,2.5,1.0,5,60.0,24.0,1,12.5
IND403507AAA,IND403726AAB,1.3868421052631579,0.6666666666666666,9,22.0,14.0,1,12.48157894736842
IND811105AAA,IND803212AAB,2.0740740740740744,1.0,6,50.5,26.0,1,12.444444444444446
IND221313AAA,IND222136AAA,6.21875,1.0,2,104.0,20.5,1,12.4375
IND331701AAA,IND125001AAA,2.071428571428571,0.6666666666666666,6,58.0,28.0,1,12.428571428571427
IND758034AAA,IND756100AAC,1.7692307692307692,0.8571428571428571,7,46.0,22.0,1,12.384615384615383
IND562132AAA,IND577501AAA,1.5479166666666666,0.75,8,27.0,17.5,1,12.383333333333333
IND530043AAA,IND530012AAA,6.1875,1.0,2,62.5,11.0,1,12.375
IND641008AAA,IND641001AAA,2.0588235294117645,0.5,6,10.5,5.5,1,12.352941176470587
IND400064AAB,IND400072AAB,3.083916083916084,1.0,4,37.5,12.5,1,12.335664335664337
IND000000ACA,IND147301AAA,2.0555555555555554,1.0,6,25.5,17.0,1,12.333333333333332
IND425412AAA,IND425406AAA,2.052631578947368,1.0,6,26.5,15.5,1,12.315789473684209
IND247554AAA,IND248001AAD,1.5357142857142856,0.75,8,39.5,30.5,1,12.285714285714285
IND487001AAB,IND487551AAA,1.5342592592592594,1.0,8,34.5,23.0,1,12.274074074074075
IND110037AAM,IND125001AAA,1.75,1.0,7,41.0,26.0,1,12.25
IND751015AAA,IND752055AAA,2.0357142857142856,1.0,6,8.5,5.5,1,12.214285714285714
IND202001AAB,IND110037AAM,2.032608695652174,1.0,6,39.0,22.0,1,12.195652173913043
IND700144AAA,IND743395AAA,3.0476190476190474,1.0,4,61.0,20.0,1,12.19047619047619
IND125121AAA,IND125001AAA,2.0238095238095237,1.0,6,29.5,14.0,1,12.142857142857142
IND201306AAA,IND201304AAA,6.066666666666666,1.0,2,87.0,7.5,1,12.133333333333333
IND387620AAB,IND389230AAB,1.7333333333333334,0.8571428571428571,7,20.0,10.0,1,12.133333333333333
IND274509AAB,IND274001AAA,6.0625,1.0,2,26.5,12.0,1,12.125
IND125005AAA,IND125047AAB,2.02,1.0,6,37.0,17.5,1,12.120000000000001
IND131028AAB,IND132103AAA,2.0161290322580645,1.0,6,46.5,17.5,1,12.096774193548388
IND464221AAA,IND470004AAA,2.411764705882353,0.8,5,48.0,17.0,1,12.058823529411764
IND395023AAA,IND394221AAA,4.0133689839572195,0.6666666666666666,3,21.0,11.0,1,12.040106951871659
IND679329AAA,IND673639AAA,1.7181818181818183,0.8571428571428571,7,17.0,10.0,1,12.027272727272727
IND754202AAA,IND751002AAB,6.0,1.0,2,50.5,15.0,1,12.0
IND000000ACB,IND301705AAA,4.0,1.0,3,87.0,17.0,1,12.0
IND422103AAC,IND423601AAA,2.0,1.0,6,12.5,6.5,1,12.0
IND500039AAB,IND501301AAC,3.0,1.0,4,9.0,4.0,1,12.0
IND600032AAB,IND600008AAC,6.0,0.5,2,24.0,4.0,1,12.0
IND560300AAB,IND563116AAA,1.3333333333333333,0.6666666666666666,9,14.0,9.0,1,12.0
IND600076AAB,IND600056AAB,1.5,0.75,8,18.0,12.0,1,12.0
IND751015AAA,IND751002AAB,2.0,0.6666666666666666,6,13.5,7.0,1,12.0
IND786001AAB,IND786190AAA,1.7142857142857142,0.8571428571428571,7,12.0,7.0,1,12.0
IND110037AAM,IND131028AAB,2.3863636363636367,0.6,5,25.0,11.0,1,11.931818181818183
IND518002AAA,IND518206AAA,5.964285714285714,1.0,2,125.0,42.5,1,11.928571428571429
IND758034AAA,IND757037AAA,1.9879629629629627,1.0,6,51.0,28.5,1,11.927777777777777
IND784110AAA,IND784001AAA,2.975,1.0,4,32.5,12.5,1,11.9
IND721636AAB,IND721602AAB,1.3206521739130435,0.5555555555555556,9,13.0,11.0,1,11.88586956521739
IND754142AAA,IND754211AAA,2.9696296296296296,0.5,4,30.5,12.5,1,11.878518518518518
IND444005AAB,IND000000AAZ,2.369565217391304,1.0,5,78.0,20.0,1,11.847826086956522
IND344022AAB,IND342301AAA,1.3125,0.6666666666666666,9,25.0,18.0,1,11.8125
IND425406AAA,IND425412AAA,1.9669117647058822,1.0,6,32.5,16.5,1,11.801470588235293
IND581303AAA,IND581325AAA,1.4748330765279918,0.75,8,23.0,16.5,1,11.798664612223934
IND487001AAA,IND487551AAA,1.47,0.875,8,36.0,22.5,1,11.76
IND515411AAA,IND516360AAB,1.9583333333333335,1.0,6,41.5,23.5,1,11.75
IND721133AAA,IND721434AAB,2.935483870967742,1.0,4,81.0,28.5,1,11.741935483870968
IND273155AAA,IND273014AAB,2.3428571428571425,0.8,5,12.0,7.0,1,11.714285714285712
IND341030AAA,IND341303AAA,1.3,0.7777777777777778,9,26.0,17.0,1,11.700000000000001
IND000000AFT,IND410206AAA,2.3333333333333335,0.8,5,21.0,10.0,1,11.666666666666668
IND768201AAA,IND770001AAA,5.833333333333333,1.0,2,65.0,15.0,1,11.666666666666666
IND507159AAA,IND508206AAA,1.1652509652509653,0.4,10,19.5,18.0,0,11.652509652509654
IND700053AAA,IND700144AAA,2.3157894736842106,1.0,5,88.0,38.0,1,11.578947368421053
IND760003AAB,IND754022AAA,2.3157894736842106,1.0,5,44.0,19.0,1,11.578947368421053
IND786001AAB,IND786125AAA,2.3095238095238093,0.8,5,14.0,6.0,1,11.547619047619047
IND563125AAB,IND560300AAA,3.849056603773585,1.0,3,169.0,53.0,1,11.547169811320755
IND313001AAB,IND311001AAA,1.9232954545454546,1.0,6,52.0,21.5,1,11.539772727272727
IND591115AAB,IND580028AAA,1.9166666666666665,1.0,6,33.0,18.0,1,11.5
IND462022AAA,IND462042AAA,2.875,0.75,4,28.0,10.0,1,11.5
IND176215AAA,IND176061AAA,1.9130434782608696,0.8333333333333334,6,36.0,23.0,1,11.478260869565219
IND768004AAD,IND768028AAA,2.857142857142857,1.0,4,49.0,18.0,1,11.428571428571429
IND231225AAB,IND486886AAA,1.6296296296296295,1.0,7,44.0,27.0,1,11.407407407407407
IND571105AAA,IND571114AAA,5.7,1.0,2,98.5,13.0,1,11.4
IND122001AAA,IND122050AAA,3.8,0.6666666666666666,3,38.0,10.0,1,11.399999999999999
IND000000ACA,IND143001AAA,1.625,1.0,7,31.0,17.0,1,11.375
IND826004AAA,IND828205AAA,2.8333333333333335,1.0,4,13.0,6.0,1,11.333333333333334
IND274402AAA,IND274304AAB,2.833333333333333,1.0,4,34.0,12.5,1,11.333333333333332
IND501359AAE,IND501218AAC,5.631578947368421,1.0,2,61.0,13.5,1,11.263157894736842
IND521001AAA,IND521165AAA,1.875,1.0,6,22.5,12.5,1,11.25
IND796081AAA,IND788026AAC,2.8125,1.0,4,60.5,23.0,1,11.25
IND332001AAB,IND333001AAA,1.25,0.5555555555555556,9,25.0,20.0,1,11.25
IND560300AAA,IND563131AAB,1.6,0.8571428571428571,7,14.0,10.0,1,11.200000000000001
IND124112AAA,IND125005AAA,1.8666666666666667,1.0,6,25.5,15.5,1,11.2
IND626117AAA,IND626138AAA,1.24,0.6666666666666666,9,32.0,25.0,1,11.16
IND414001AAA,IND411033AAA,1.8571428571428572,0.8333333333333334,6,33.5,19.5,1,11.142857142857142
IND423109AAA,IND423701AAB,2.7857142857142856,1.0,4,18.5,6.5,1,11.142857142857142
IND505001AAB,IND505302AAB,1.3888888888888888,0.625,8,32.5,16.5,1,11.11111111111111
IND201007AAA,IND201007AAB,5.5476190476190474,1.0,2,51.0,10.0,1,11.095238095238095
IND332001AAB,IND333028AAA,1.3866995073891626,0.625,8,34.0,25.0,1,11.0935960591133
IND722154AAA,IND712311AAA,3.6923076923076925,1.0,3,48.0,14.0,1,11.076923076923077
IND854326AAB,IND854334AAA,3.6923076923076925,1.0,3,61.0,18.0,1,11.076923076923077
IND443301AAA,IND443201AAA,2.7672064777327936,1.0,4,39.5,15.5,1,11.068825910931174
IND573201AAB,IND573103AAA,1.84375,1.0,6,74.0,32.0,1,11.0625
IND274509AAB,IND274304AAA,1.8333333333333333,0.8333333333333334,6,47.0,23.5,1,11.0
IND723130AAA,IND723131AAA,1.0,0.2727272727272727,11,30.0,40.0,0,11.0
IND575004AAB,IND574227AAA,1.8333333333333335,0.8333333333333334,6,20.5,12.0,1,11.0
IND370201AAA,IND363310AAB,1.565217391304348,0.7142857142857143,7,36.0,24.0,1,10.956521739130435
IND757001AAA,IND757041AAA,2.1904761904761907,1.0,5,30.0,19.0,1,10.952380952380953
IND712310AAE,IND712103AAA,3.6363636363636362,1.0,3,38.0,9.0,1,10.909090909090908
IND363641AAA,IND360002AAB,1.5555555555555556,0.8571428571428571,7,14.0,9.0,1,10.88888888888889
IND142026AAA,IND000000ACA,3.625,1.0,3,50.0,16.0,1,10.875
IND342601AAA,IND342902AAA,1.8107142857142857,1.0,6,34.0,19.0,1,10.864285714285714
IND244901AAB,IND243201AAA,2.1707317073170733,1.0,5,16.0,9.0,1,10.853658536585368
IND231208AAA,IND231217AAA,1.8070652173913042,1.0,6,42.5,23.5,1,10.842391304347824
IND204101AAA,IND202001AAB,2.708074534161491,1.0,4,50.0,15.0,1,10.832298136645964
IND390020AAA,IND390022AAA,3.6,1.0,3,36.0,10.0,1,10.8
IND673027AAB,IND673305AAA,1.2,0.4444444444444444,9,12.0,10.0,0,10.799999999999999
IND412210AAC,IND411033AAA,1.346969696969697,0.75,8,31.5,26.0,1,10.775757575757575
IND132001AAA,IND131028AAB,1.7861111111111112,0.8333333333333334,6,31.5,17.5,1,10.716666666666667
IND480661AAA,IND480001AAA,1.7857142857142856,1.0,6,32.0,19.0,1,10.714285714285714
IND110035AAC,IND110037AAM,1.7857142857142856,0.8333333333333334,6,14.5,10.0,1,10.714285714285714
IND403507AAB,IND403726AAB,2.672727272727273,0.75,4,40.5,13.0,1,10.690909090909091
IND518206AAA,IND518222AAA,1.3333333333333335,0.625,8,32.0,22.0,1,10.666666666666668
IND572201AAB,IND573201AAB,1.7758333333333334,0.6666666666666666,6,29.5,22.5,1,10.655000000000001
IND632301AAA,IND632006AAA,5.319230769230769,1.0,2,76.5,16.5,1,10.638461538461538
IND825102AAA,IND827013AAA,2.125,1.0,5,33.0,15.0,1,10.625
IND474003AAA,IND476001AAA,1.768181818181818,1.0,6,26.5,18.0,1,10.60909090909091
IND574239AAA,IND574221AAA,1.5128205128205128,1.0,7,53.0,35.0,1,10.58974358974359
IND184104AAA,IND181152AAB,1.32,0.625,8,29.0,22.5,1,10.56
IND000000AFT,IND400706AAA,3.511111111111111,0.6666666666666666,3,18.0,10.0,1,10.533333333333333
IND560027AAA,IND560099AAA,1.5,0.5714285714285714,7,24.0,16.0,1,10.5
IND233001AAA,IND275503AAA,3.5,1.0,3,38.0,14.0,1,10.5
IND757041AAA,IND756019AAA,1.5,0.7142857142857143,7,40.0,37.0,1,10.5
IND752050AAA,IND751002AAB,1.75,0.6666666666666666,6,17.5,7.0,1,10.5
IND304001AAA,IND322001AAC,1.5,0.8571428571428571,7,11.0,8.0,1,10.5
IND803213AAA,IND811105AAA,1.7466931216931219,1.0,6,48.0,24.0,1,10.480158730158731
IND201001AAC,IND110037AAM,1.3083333333333333,0.5,8,17.5,14.0,1,10.466666666666667
IND000000ACA,IND140406AAA,1.7421052631578946,1.0,6,24.0,15.0,1,10.452631578947368
IND160003AAA,IND160002AAC,2.611111111111111,0.75,4,21.0,8.5,1,10.444444444444445
IND712602AAA,IND712311AAA,5.206896551724138,0.5,2,84.5,29.0,1,10.413793103448276
IND732204AAB,IND732139AAA,0.8675847457627119,0.4166666666666667,12,18.0,37.5,0,10.411016949152543
IND854335AAA,IND852118A1B,5.1875,1.0,2,20.0,9.0,1,10.375
IND148028AAA,IND147001AAD,1.7222222222222223,0.8333333333333334,6,31.0,17.5,1,10.333333333333334
IND689503AAB,IND683511AAA,2.0625,1.0,5,63.0,29.0,1,10.3125
IND152026AAA,IND152116AAA,1.7173913043478262,0.8333333333333334,6,19.5,16.0,1,10.304347826086957
IND384205AAA,IND384170AAA,1.2857142857142858,0.5,8,31.5,27.5,1,10.285714285714286
IND262001AAA,IND244901AAB,1.4666666666666666,0.5714285714285714,7,24.0,14.0,1,10.266666666666666
IND758001AAA,IND757037AAA,1.7100840336134453,1.0,6,40.0,23.0,1,10.260504201680671
IND411017AAA,IND412105AAC,2.5642857142857145,1.0,4,21.5,9.0,1,10.257142857142858
IND854335AAA,IND854326AAB,2.5535714285714284,1.0,4,45.0,22.5,1,10.214285714285714
IND560077AAA,IND560099AAB,2.5454545454545454,0.75,4,39.5,13.0,1,10.181818181818182
IND803213AAA,IND803212AAB,2.5384615384615383,1.0,4,66.0,26.5,1,10.153846153846153
IND486771AAA,IND486661AAA,1.6875,1.0,6,37.0,20.5,1,10.125
IND232104AAB,IND232327AAA,1.4444444444444444,0.8571428571428571,7,26.0,14.0,1,10.11111111111111
IND686513AAA,IND686507AAA,5.055555555555555,1.0,2,13.5,5.0,1,10.11111111111111
IND341512AAA,IND341505AAA,1.6818181818181819,0.8333333333333334,6,40.0,22.5,1,10.090909090909092
IND573201AAB,IND573134AAB,1.6754385964912282,1.0,6,30.5,15.5,1,10.05263157894737
IND813102AAA,IND813203AAA,3.347826086956522,1.0,3,77.0,23.0,1,10.043478260869566
IND121002AAA,IND121004AAB,10.0,1.0,1,169.0,12.0,1,10.0
IND425409AAA,IND424006AAA,10.0,1.0,1,169.0,72.0,1,10.0
IND591307AAC,IND580030AAA,2.0,1.0,5,42.0,24.0,1,10.0
IND493445AAB,IND490023AAA,10.0,1.0,1,169.0,61.0,1,10.0
IND425412AAA,IND424006AAA,10.0,1.0,1,169.0,72.0,1,10.0
IND400016AAB,IND400072AAB,5.0,0.5,2,30.0,6.0,1,10.0
IND221313AAA,IND221401AAA,10.0,1.0,1,169.0,35.0,1,10.0
IND424201AAA,IND424006AAA,10.0,1.0,1,169.0,67.0,1,10.0
IND721306AAA,IND721102AAA,2.0,1.0,5,36.0,18.0,1,10.0
IND125005AAA,IND335523AAB,2.0,0.8,5,62.0,38.0,1,10.0
IND793150AAA,IND781018AAB,2.0,0.8,5,54.0,32.0,1,10.0
IND501101AAB,IND501359AAE,1.6666666666666665,0.8333333333333334,6,11.5,7.5,1,10.0
IND788713AAA,IND788026AAC,10.0,1.0,1,169.0,30.0,1,10.0
IND673592AAA,IND670645AAB,2.5,0.75,4,28.0,12.5,1,10.0
IND110085AAB,IND110087AAA,2.0,0.4,5,14.0,13.0,1,10.0
IND722140AAA,IND723130AAA,10.0,1.0,1,169.0,69.0,1,10.0
IND134203AAA,IND160002AAC,2.0,1.0,5,14.0,7.0,1,10.0
IND201001AAC,IND000000ACB,1.1071428571428572,0.4444444444444444,9,12.0,28.0,0,9.964285714285715
IND580002AAA,IND580028AAA,4.979166666666666,1.0,2,101.5,20.5,1,9.958333333333332
IND721434AAB,IND721401AAA,2.488095238095238,1.0,4,61.5,24.5,1,9.952380952380953
IND523002AAA,IND523226AAA,1.6578947368421053,0.8333333333333334,6,32.5,19.0,1,9.947368421052632
IND518124AAA,IND518206AAA,1.65,1.0,6,33.0,21.0,1,9.899999999999999
IND695012AAB,IND695012AAA,3.3,1.0,3,62.0,14.0,1,9.899999999999999
IND231205AAA,IND231216AAA,3.3,1.0,3,66.0,21.0,1,9.899999999999999
IND000000ACA,IND152026AAA,1.411764705882353,0.8571428571428571,7,24.0,17.0,1,9.882352941176471
IND247667AAB,IND249407AAA,2.4642857142857144,1.0,4,46.5,18.5,1,9.857142857142858
IND201204AAA,IND250002AAA,1.6428571428571428,0.8333333333333334,6,34.5,21.0,1,9.857142857142858
IND530012AAA,IND531036AAA,2.4595588235294117,0.75,4,30.0,8.5,1,9.838235294117647
IND560099AAB,IND560077AAA,2.4594017094017095,1.0,4,43.0,15.5,1,9.837606837606838
IND695012AAA,IND695101AAB,1.6385281385281387,0.3333333333333333,6,12.5,11.0,1,9.831168831168831
IND505001AAB,IND503111AAC,1.2232142857142856,0.625,8,28.0,22.5,1,9.785714285714285
IND591201AAA,IND586101AAB,1.630952380952381,1.0,6,32.0,21.5,1,9.785714285714285
IND826004AAA,IND828111AAA,2.4444444444444446,1.0,4,13.5,5.5,1,9.777777777777779
IND331022A1B,IND331001A1C,3.25,0.6666666666666666,3,26.0,21.0,1,9.75
IND251201AAA,IND131028AAB,2.4342751842751844,1.0,4,64.5,25.0,1,9.737100737100738
IND713205AAB,IND722122AAA,1.619047619047619,1.0,6,13.0,8.0,1,9.714285714285715
IND523002AAA,IND523316AAB,2.428571428571429,1.0,4,48.0,19.5,1,9.714285714285715
IND334001AAB,IND334803AAA,1.6176470588235294,1.0,6,27.5,16.5,1,9.705882352941178
IND504296AAA,IND505001AAB,1.9285714285714286,0.8,5,38.0,28.0,1,9.642857142857142
IND785621AAA,IND785001AAA,1.606837606837607,1.0,6,34.0,21.0,1,9.641025641025642
IND000000AAZ,IND444203AAA,3.2083333333333335,1.0,3,101.0,24.0,1,9.625
IND638452AAA,IND638501AAB,1.2,0.375,8,11.5,10.0,0,9.6
IND576101AAA,IND576201AAA,1.5964912280701755,1.0,6,24.5,15.5,1,9.578947368421053
IND600116AAB,IND600056AAA,1.9090909090909092,1.0,5,21.0,11.0,1,9.545454545454547
IND243001AAA,IND244901AAB,1.5909090909090908,1.0,6,29.5,17.0,1,9.545454545454545
IND734214AAB,IND000000AFF,3.1794871794871793,1.0,3,118.0,36.0,1,9.538461538461538
IND621802AAA,IND621212AAA,1.5833333333333335,1.0,6,31.0,21.0,1,9.5
IND403726AAB,IND403002AAA,1.1875,0.5,8,12.0,11.5,0,9.5
IND244412AAA,IND244901AAB,1.18489110707804,0.375,8,49.5,40.0,0,9.47912885662432
IND505001AAB,IND501359AAE,1.3478260869565217,0.8571428571428571,7,32.0,23.0,1,9.434782608695652
IND400706AAA,IND000000AFT,4.712121212121212,1.0,2,47.5,10.0,1,9.424242424242424
IND400072AAI,IND000000AFS,9.416666666666666,1.0,1,113.0,12.0,1,9.416666666666666
IND570020AAA,IND571430AAA,3.1379310344827585,1.0,3,46.0,28.0,1,9.413793103448276
IND507002AAA,IND508001AAA,1.8823529411764706,1.0,5,32.0,17.0,1,9.411764705882353
IND495004AAA,IND495671AAA,3.111111111111111,1.0,3,38.0,18.0,1,9.333333333333334
IND843109AAB,IND842001AAA,2.333333333333333,1.0,4,12.0,5.0,1,9.333333333333332
IND854334AAA,IND852118AAA,1.3333333333333333,1.0,7,28.0,21.0,1,9.333333333333332
IND793001AAA,IND793150AAA,2.332894736842105,1.0,4,50.5,23.0,1,9.33157894736842
IND695101AAB,IND695012AAA,3.1052631578947367,1.0,3,59.0,19.0,1,9.31578947368421
IND305901AAA,IND305624AAA,1.8421052631578947,1.0,5,35.0,19.0,1,9.210526315789473
IND274001AAA,IND273014AAB,3.066666666666667,1.0,3,46.0,15.0,1,9.200000000000001
IND560099AAB,IND560058AAD,1.1458333333333335,0.25,8,16.0,14.5,0,9.166666666666668
IND504251AAA,IND504296AAA,1.5257936507936507,0.5,6,24.5,21.0,1,9.154761904761905
IND742202AAA,IND732103AAA,4.571207430340557,1.0,2,84.5,18.0,1,9.142414860681114
IND676509AAA,IND679322AAA,1.5227272727272727,1.0,6,15.0,10.0,1,9.136363636363637
IND505302AAB,IND505326AAB,1.1416666666666666,0.375,8,31.5,28.0,0,9.133333333333333
IND509124AAA,IND584101AAA,1.517777777777778,1.0,6,31.5,24.0,1,9.106666666666667
IND600008AAC,IND600013AAA,4.55,1.0,2,50.5,11.0,1,9.1
IND110095AAB,IND000000ACB,1.3,0.5714285714285714,7,12.0,12.0,1,9.1
IND533401AAA,IND533308AAB,2.2746753246753246,1.0,4,46.0,22.5,1,9.098701298701299
IND851127AAA,IND851112AAB,2.269230769230769,1.0,4,59.0,26.0,1,9.076923076923077
IND854311AAA,IND852118A1B,1.5119047619047619,0.5,6,29.5,20.5,1,9.071428571428571
IND583227AAA,IND583201AAA,3.0,1.0,3,15.0,9.0,1,9.0
IND854326AAB,IND854105AAA,3.0,1.0,3,54.0,16.0,1,9.0
IND632006AAA,IND635802AAB,1.2857142857142858,0.8571428571428571,7,27.0,21.0,1,9.0
IND641062AAD,IND642001AAA,1.5,0.8333333333333334,6,15.0,9.0,1,9.0
IND854334AAA,IND852118A1B,1.2857142857142858,0.7142857142857143,7,27.0,21.0,1,9.0
IND521225AAB,IND521185AAA,1.5,1.0,6,9.5,6.5,1,9.0
IND732103AAB,IND732123AAC,1.8,0.8,5,31.0,16.0,1,9.0
IND673632AAA,IND676306AAA,1.0,0.3333333333333333,9,11.0,10.0,0,9.0
IND811201AAB,IND811213AAA,2.238095238095238,1.0,4,28.5,13.0,1,8.952380952380953
IND768028AAB,IND767001AAA,2.2150735294117645,0.75,4,36.5,16.5,1,8.860294117647058
IND151505AAA,IND151506AAA,1.7692307692307692,0.6,5,46.0,27.0,1,8.846153846153847
IND485771AAA,IND486771AAA,1.7647058823529411,0.8,5,53.0,25.0,1,8.823529411764707
IND843126AAA,IND843109AAB,1.4666666666666668,0.5,6,19.0,11.0,1,8.8
IND152026AAA,IND152024AAA,2.2,1.0,4,21.0,10.0,1,8.8
IND531116AAA,IND531001AAA,1.75,0.8,5,14.0,9.0,1,8.75
IND787059AAB,IND791102AAA,2.1869565217391305,1.0,4,47.0,18.5,1,8.747826086956522
IND584101AAA,IND518002AAA,2.186379928315412,1.0,4,49.0,27.0,1,8.745519713261649
IND241124AAB,IND242001AAA,2.1856617647058822,1.0,4,36.0,16.5,1,8.742647058823529
IND575004AAB,IND576101AAA,2.9,1.0,3,40.0,20.0,1,8.7
IND201007AAA,IND201001AAA,1.4455128205128205,0.6666666666666666,6,16.5,11.5,1,8.673076923076923
IND345001AAA,IND342301AAA,1.2352941176470589,0.5714285714285714,7,21.0,17.0,1,8.647058823529413
IND531001AAA,IND530012AAA,8.636363636363637,1.0,1,169.0,22.0,1,8.636363636363637
IND784001AAA,IND784168AAB,2.1577380952380953,1.0,4,44.5,20.0,1,8.630952380952381
IND756019AAA,IND757001AAA,2.875,1.0,3,38.0,16.0,1,8.625
IND125111AAA,IND125121AAA,2.1527777777777777,0.75,4,42.5,22.0,1,8.61111111111111
IND275303AAA,IND276140AAA,2.1525735294117645,1.0,4,35.5,16.0,1,8.610294117647058
IND501301AAC,IND500039AAC,2.15,1.0,4,13.5,6.0,1,8.6
IND411033AAB,IND411057AAF,4.298701298701299,1.0,2,39.0,9.0,1,8.597402597402597
IND852118AAA,IND852111AAA,4.294117647058823,1.0,2,55.5,14.5,1,8.588235294117647
IND802101AAA,IND802158AAB,2.8620689655172415,1.0,3,51.0,29.0,1,8.586206896551724
IND302006AAC,IND302014AAB,4.291666666666666,1.0,2,31.0,9.0,1,8.583333333333332
IND742101AAC,IND742202AAA,2.1403508771929824,1.0,4,33.0,17.0,1,8.56140350877193
IND244921AAB,IND262001AAA,1.2222222222222223,0.5714285714285714,7,16.0,13.0,1,8.555555555555557
IND125001AAA,IND335501AAA,2.1363636363636362,1.0,4,54.5,25.0,1,8.545454545454545
IND768028AAA,IND767001AAA,2.135416666666667,0.75,4,31.0,17.0,1,8.541666666666668
IND605010AAB,IND604303AAA,1.0634920634920635,0.25,8,32.0,26.0,0,8.507936507936508
IND571213AAA,IND570020AAA,8.47887323943662,1.0,1,169.0,71.0,1,8.47887323943662
IND321606AAA,IND321001AAA,1.4100169779286928,0.8333333333333334,6,38.5,30.0,1,8.460101867572156
IND577126AAA,IND577201AAA,2.807017543859649,0.6666666666666666,3,7.0,12.0,1,8.421052631578947
IND854326AAB,IND852113AAA,2.103030303030303,1.0,4,51.5,26.5,1,8.412121212121212
IND424006AAA,IND423105AAA,4.205882352941177,0.5,2,71.5,17.0,1,8.411764705882353
