hub_id,city,state,betweenness,in_degree,out_degree,degree,clustering,pagerank,closeness,avg_outgoing_delay,avg_incoming_delay,total_volume,norm_betweenness,norm_delay,norm_volume,norm_in_degree,norm_pagerank,bottleneck_score
IND123401AAB,Rewari_YuktiDPP_D,Haryana,0.0003891238670694864,1,2,3,0.0,0.0006896197370806361,0.10115216933211349,1.8854515050167224,1.75,65,0.001759485924112607,0.12456815782508102,0.0016606985313197364,0.022222222222222223,0.05963415769810907,0.04027563722800674
IND500008AAD,Hyderabad_Tolichwk_L,Telangana,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.2214285714285715,1.0,12,0.0,0.16081478600892754,0.00028543256007057966,0.0,0.0,0.040260783014246
IND370110AAA,Anjar_DC,Gujarat,0.0,1,2,3,1.0,0.00031655492972945123,0.0008051529790660224,2.055278361344538,5.970588235294118,42,0.0,0.14288979799738996,0.001063884996626706,0.022222222222222223,0.020638349541548664,0.04022128367504992
IND276305AAA,Saraimeer_MsmcyDPP_D,Uttar Pradesh,0.0007798073488366461,1,1,2,0.0,0.00024497365377423587,0.09079158223973387,2.04,1.6512605042016806,26,0.0035260238960172483,0.14124150369912655,0.000648710363796772,0.022222222222222223,0.013156084664916304,0.04021205704986089
IND515801AAA,Guntakal_Verpatem_D,Andhra Pradesh,0.0007758308157099699,2,2,4,0.5,0.0009716938417114656,0.11658162591876062,1.6538461538461537,2.390625,117,0.003508043364224515,0.09958159210818739,0.003010016088017022,0.044444444444444446,0.08911886773606982,0.04008154764018026
IND142401AAA,Khanna_DC,Punjab,0.0,2,1,3,1.0,0.0007147104853351451,0.10596073705259854,1.8125,1.9333333333333336,45,0.0,0.11669784064530135,0.0011417302402823187,0.044444444444444446,0.06225684948290757,0.040072935602117
IND607001AAA,Cuddalore_KtsiGrsm_D,Tamil Nadu,0.002709365558912387,1,1,2,0.0,0.00038243302262593645,0.10661126699167073,1.8666666666666667,1.7413793103448276,34,0.012250830564784054,0.12254156994383117,0.000856297680211739,0.022222222222222223,0.027524470723955186,0.0400691120142923
IND847212AAA,Madhubani_Bardivan_D,Bihar,0.0003891238670694864,1,1,2,1.0,0.0003408900456202239,0.12024240161186181,2.0,1.8210526315789473,130,0.001759485924112607,0.13692613437098147,0.0033473454771913436,0.022222222222222223,0.023182056404391197,0.04005725062428439
IND147105AAA,Patran_MheshNGR_D,Punjab,0.0,2,2,4,1.0,0.0006582575598403661,0.1250134461760693,1.830938988547684,1.585164835164835,58,0.0,0.11868711678581871,0.0014790596294566403,0.044444444444444446,0.05635592447177757,0.0400476280139682
IND411036AAA,Pune_Mundhawa_L,Maharashtra,0.0,1,1,2,0.0,0.0003645282344391788,0.1304060974519144,2.0,1.7,194,0.0,0.13692613437098147,0.0050080440085110796,0.022222222222222223,0.025652914706189654,0.04002065608728877
IND602001AAB,Kumbakonam_Mettu_DC,Tamil Nadu,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.210526315789474,1.0,22,0.0,0.15963860451911355,0.0005449167055892885,0.0,0.0,0.04001863447089624
IND752056AAA,Khurdha_MdhsnDPP_D,Orissa,0.0,2,1,3,1.0,0.00023601132371869763,0.001358695652173913,2.0,2.166666666666667,22,0.0,0.13692613437098147,0.0005449167055892885,0.044444444444444446,0.012219268067384636,0.040006888185046136
IND585211AAA,Chittapur_GlbrgaRD_D,Karnataka,0.0,2,2,4,0.0,0.0006357811740436227,0.11213475206632555,1.8214285714285714,1.6770833333333333,142,0.0,0.11766109272747659,0.003658726451813794,0.044444444444444446,0.05400650739648222,0.039992113656324574
IND248001AAA,Dehradun,Uttarakhand,0.0,3,1,4,0.0,0.0006448015694152157,0.1268181579500105,1.7257053291536049,1.7741854636591483,189,0.0,0.10733406413487678,0.004878301935751726,0.06666666666666667,0.054949393459374336,0.03997078243347364
IND742226AAA,Sagardighi_UtBzrDPP_D,West Bengal,0.0,1,2,3,0.0,0.0004471322695314624,0.0010735373054213634,1.9797297297297298,2.1666666666666665,121,0.0,0.13473929180604308,0.0031138097462245057,0.022222222222222223,0.034287369208311005,0.039958544043809
IND402109AAA,Roha_DataSagr_D,Maharashtra,0.0,1,1,2,1.0,0.0007893206868511473,0.0008051529790660224,1.8333333333333333,2.111111111111111,189,0.0,0.11894542883704358,0.004878301935751726,0.022222222222222223,0.07005572262105776,0.03993981208073924
IND590016AAA,Belgaum_Dc,Karnataka,0.0003891238670694864,2,1,3,1.0,0.0008249936105477689,0.11514345628522156,1.7333333333333334,1.854920814479638,83,0.001759485924112607,0.10815700551668087,0.002127769993253412,0.044444444444444446,0.07378455059262133,0.03990352495496689
IND626123AAA,Sivakasi_Msstreet_DC,Tamil Nadu,4.7224358081722355e-05,1,1,2,0.0,0.0015838595053269393,0.003699305809280234,1.5405405405405406,2.0,85,0.00021353250301967808,0.0873577028990446,0.002179666822357154,0.022222222222222223,0.1531074678612772,0.039883064473639415
IND515591AAA,Kadiri_GVManu_D,Andhra Pradesh,0.003436858006042296,2,1,3,0.3333333333333333,0.0006896217353597053,0.09964042087131864,1.6125,1.5675381263616557,49,0.01554030424899458,0.0951209940045759,0.0012455238984898022,0.044444444444444446,0.05963436657470555,0.03987634086990503
IND388220AAA,Umreth_Dakor_DC,Gujarat,0.0,2,1,3,1.0,0.0006587695841951559,0.10423022250274452,1.8181818181818181,1.7777777777777777,87,0.0,0.11731081924304923,0.002231563651460896,0.044444444444444446,0.056409445477022306,0.039859406533201164
IND768216AAA,Brajrajnagar_LamtiDPP_D,Orissa,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.2058823529411766,1.0,10,0.0,0.15913759414819886,0.00023353573096683791,0.0,0.0,0.039831105683243086
IND332404AAA,Reengus_Shop2DPP_D,Rajasthan,0.007312386706948641,2,1,3,0.6666666666666666,0.0005988038785610894,0.12628197429556262,1.41640866873065,1.5134803921568627,56,0.0330641283441161,0.0739658310927036,0.0014271628003528984,0.044444444444444446,0.050141335736299524,0.03980791327176151
IND244221AAA,Amroha_SamitiRd_D,Uttar Pradesh,0.00789607250755287,1,1,2,0.0,0.0004415188110704978,0.09282761238310068,1.5,1.3230769230769233,185,0.03570335723028501,0.08298401776916782,0.004774508277544242,0.022222222222222223,0.0337006042684797,0.03978936377747075
IND581325AAA,Dandeli_RKComplx_D,Karnataka,0.0,2,1,3,0.3333333333333333,0.0006417989625197143,0.09489202109666563,1.8229166666666665,1.5425012840267076,82,0.0,0.11782163474117245,0.0021018215787015414,0.044444444444444446,0.054635536241648845,0.039783771069642745
IND688524AAA,Cherthala_Mulapali_D,Kerala,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.2,1.0,21,0.0,0.15850298101170696,0.0005189682910374177,0.0,0.0,0.039729538911134225
IND500080AAB,Hyderabad_Chikdply_I,Telangana,0.0,2,1,3,0.0,0.0004370922259880847,0.13362657731024727,1.8888888888888888,2.294337606837607,138,0.0,0.1249389973483562,0.0035549327936063107,0.044444444444444446,0.03323790111540534,0.03971397045179529
IND000000ACN,Hyderabad_Mhdiptnm_C,Telangana,0.0,1,1,2,0.0,0.00022036610271954817,0.0006038647342995169,2.071428571428571,2.4772727272727275,54,0.0,0.1446321510283834,0.0013752659712491567,0.022222222222222223,0.010583900633555623,0.03971370323692346
IND122002AAD,Gurgaon_Central_D_15,Haryana,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.2,1.0,7,0.0,0.15850298101170696,0.00015569048731122528,0.0,0.0,0.039656883350388986
IND415409AAB,Islampur_Shantanu_D,Maharashtra,0.001550453172205438,1,1,2,0.0,0.0004463818029259878,0.1151079565299309,1.8947368421052633,2.011904761904762,32,0.007010622486448679,0.12556989929691545,0.0008044008511079973,0.022222222222222223,0.03420892425398047,0.03965018751232777
IND523316AAB,Markapur_VidyaNgr_D,Andhra Pradesh,0.0007782477341389728,2,1,3,0.3333333333333333,0.0009804326514371204,0.11211791501646574,1.6393188854489162,2.1865079365079367,87,0.003518971848225214,0.09801432889660813,0.002231563651460896,0.044444444444444446,0.09003232014665201,0.039629211560432684
IND518102AAA,Srisailam_Sishumdr_D,Andhra Pradesh,0.0013353474320241692,1,1,2,0.0,0.0004901090519499822,0.08644423639843271,1.875,2.0454780361757106,105,0.006037987410386431,0.12344060522052805,0.0026986351133945715,0.022222222222222223,0.038779656685862356,0.03961336181225464
IND533003AAA,Kakinada_DC,Andhra Pradesh,0.0003891238670694864,2,2,4,1.0,0.0005956208572104963,0.11232029392443771,1.803690476190476,2.2015873015873018,99,0.001759485924112607,0.11574743192422175,0.0025429446260833463,0.044444444444444446,0.049808620112900825,0.039486573435446044
IND473001AAA,Guna_HnumnDPP_D,Madhya Pradesh,0.0,1,1,2,1.0,0.00032597686555158663,0.0008051529790660224,2.0238095238095237,1.3541666666666665,42,0.0,0.13949480659011546,0.001063884996626706,0.022222222222222223,0.02162320792149644,0.039471021661226076
IND246701AAA,Bijnor_NaginaRd_D,Uttar Pradesh,0.001550453172205438,1,1,2,0.0,0.0004999356190626516,0.08158039047412453,1.8640350877192982,1.4907407407407407,44,0.007010622486448679,0.1222576640669795,0.001115781825730448,0.022222222222222223,0.03980681046293386,0.039444193520663605
IND531116AAA,Narsiptnm_Wardno8_D,Andhra Pradesh,0.0013353474320241692,1,2,3,1.0,0.0001746648122385763,0.09620011775440115,2.0,1.875,58,0.006037987410386431,0.13692613437098147,0.0014790596294566403,0.022222222222222223,0.005806825120170137,0.039443545846511184
IND262001AAA,Pilibhit_ViksClny_D,Uttar Pradesh,0.0030549848942598187,2,2,4,0.6666666666666666,0.0012778137480918767,0.08161605793088444,1.3912280701754387,1.511111111111111,47,0.01381360377688407,0.07124924152596626,0.0011936270693860605,0.044444444444444446,0.12111704313854746,0.039441945875577394
IND425201AAA,Bhusawal_Samarth_D,Maharashtra,0.0,1,1,2,1.0,0.0006299481666073635,0.002616747181964573,1.9,2.173611111111111,63,0.0,0.12613771105061872,0.0016088017022159945,0.022222222222222223,0.05339679338841168,0.03941808966416127
IND413307AAC,Sangola_Central_DPP_3,Maharashtra,0.0,1,1,2,0.0,0.0003902948375825216,0.11839310512282573,2.0,2.0,19,0.0,0.13692613437098147,0.00046707146193367583,0.022222222222222223,0.028346252413807196,0.039381795348735045
IND441614AAA,Gondia_RamNgr_D,Maharashtra,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.1875,1.0,18,0.0,0.15715442809666158,0.000441123047381805,0.0,0.0,0.03937683163364176
IND121001AAA,Faridabad,Haryana,0.0,1,1,2,0.0,0.00035170255765059634,0.12108080330949599,2.0,1.7,94,0.0,0.13692613437098147,0.002413202553323992,0.022222222222222223,0.02431226926960523,0.039367623252592916
IND627401AAA,Ambasamdrm_Solaiprm_D,Tamil Nadu,0.0,1,1,2,1.0,0.00032289988642236506,0.001232890499194847,2.0185185185185186,1.5683229813664596,46,0.0,0.13892399054141902,0.0011676786548341896,0.022222222222222223,0.021301576704987956,0.03931691325904261
IND600016AAA,Airport,Tamil Nadu,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.184659090909091,1.0,16,0.0,0.15684793879778763,0.0003892262182780632,0.0,0.0,0.03928982994310252
IND733129AAA,Kaliyaganj_FatprDPP_D,West Bengal,7.265285858726516e-06,1,1,2,0.0,0.0007386199704609987,0.08556496913880722,1.8571428571428572,1.5,39,3.285115431071971e-05,0.12151410105617758,0.0009860397529710934,0.022222222222222223,0.0647560659105033,0.03928505993191991
IND689503AAB,Manthuka_Central_D_1,Kerala,0.0,1,1,2,0.0,0.00022036610271954817,0.0006038647342995169,2.0625,2.0714285714285716,6,0.0,0.14366889894620818,0.00012974207275935441,0.022222222222222223,0.010583900633555623,0.0392237854366817
IND585314AAA,Aland_RazaviRd_D,Karnataka,0.0,2,2,4,0.0,0.0006248262249169007,0.11213475206632555,1.7727272727272727,1.64375,260,0.0,0.11240699046106617,0.006720639368934558,0.044444444444444446,0.05286140583210875,0.039176460516708776
IND123001AAA,Narnaul_DC,Haryana,0.0007782477341389728,2,1,3,0.3333333333333333,0.0006706892416385119,0.1190348021695619,1.75,2.2978138836179633,36,0.003518971848225214,0.10995507607007464,0.0009081945093154808,0.044444444444444446,0.05765538630498004,0.03911203114120303
IND335523AAB,Nohar_Central_DPP_2,Rajasthan,0.0,3,1,4,0.6666666666666666,0.0010704824537902716,0.12163305326757809,1.5588235294117647,1.6459339774557167,32,0.0,0.08933014913408707,0.0008044008511079973,0.06666666666666667,0.09944506760474728,0.03910459088088476
IND781335AAA,Nalbari_Bhgtpura_D,Assam,0.002717216911163717,1,1,2,0.0,0.000402863301908249,0.10262579906674847,1.826086956521739,3.1333333333333333,14,0.012286331712209171,0.11816365903122018,0.00033732938917432144,0.022222222222222223,0.029660011884041187,0.03909682014553946
IND691001AAB,Kollam_Central_H_1,Kerala,0.004041920699404852,2,4,6,0.0,0.0013081454135369327,0.0036721504112808465,1.2704867204867205,1.6016042780748663,240,0.018276192181530395,0.05822315359882787,0.006201671077897141,0.044444444444444446,0.12428755877941555,0.03906599020120803
IND811105AAA,Sheikhpura_Bgwtichk_D,Bihar,0.0,1,1,2,1.0,0.00016038475807769362,0.0006038647342995169,2.0740740740740744,1.7466931216931219,12,0.0,0.14491755905273168,0.00028543256007057966,0.022222222222222223,0.004314156174855039,0.038940114114904764
IND285205AAB,Konch_Central_D_2,Uttar Pradesh,0.00038791540785498494,1,1,2,0.0,0.0006844084285425606,0.07990426046117301,1.8387096774193548,1.5714285714285714,57,0.0017540216821122574,0.11952545159620286,0.0014531112149047693,0.022222222222222223,0.059089428782405855,0.03891705783123377
IND504208AAB,Mancherial_Hitech_D,Telangana,0.0,3,2,5,1.0,0.0007179878169192594,0.11208425608070577,1.6825127334465195,1.4044745484400656,62,0.0,0.10267426406694359,0.0015828532876641238,0.06666666666666667,0.062599423189141,0.03891174565984949
IND396321AAA,Bilimora_DC,Gujarat,2.5377643504531723e-05,2,2,4,0.0,0.0010485836090535514,0.0020340706839562673,1.6166666666666667,1.7541666666666667,157,0.00011474908200734394,0.09557051164292434,0.0040479526700918575,0.044444444444444446,0.09715601988066226,0.038902427055962696
IND563116AAA,Bethamangala_FshryOFC_D,Karnataka,0.0,2,1,3,1.0,0.0005359618697205301,0.09749383914475282,1.832167832167832,1.5486111111111112,69,0.0,0.11881968963750554,0.00176449218952722,0.044444444444444446,0.04357257108031719,0.03885952239975799
IND363421AAB,Limbdi_Busstand_D,Gujarat,0.0,1,1,2,0.0,0.00030644697261524213,0.0008051529790660224,2.0,1.125,67,0.0,0.13692613437098147,0.001712595360423478,0.022222222222222223,0.0195817825625321,0.0387544531433055
IND733140AAA,Gangarampr_FulbaDPP_D,West Bengal,0.0,1,2,3,0.6666666666666666,0.00030931319482134414,0.07538304390998261,2.0027910685805423,2.625,38,0.0,0.13722724666461203,0.0009600913384192226,0.022222222222222223,0.019881383728551527,0.03870919052891422
IND306304AAB,Raipur_BypRDDPP_D,Rajasthan,0.0,1,1,2,1.0,0.0005015694469265915,0.09236829713132877,1.9345238095238095,2.0742705570291777,4,0.0,0.129862285768363,7.784524365561264e-05,0.022222222222222223,0.03997759161593356,0.03870112187463745
IND388620AAB,Khambhat_MotvdDPP_D,Gujarat,0.0,1,1,2,1.0,0.0006970326755462526,0.09023629172322198,1.8333333333333333,1.3923076923076922,123,0.0,0.11894542883704358,0.0031657065753282476,0.022222222222222223,0.060409019117855504,0.038632622658334316
IND523226AAA,Chimkurthy_MSRClgRd_D,Andhra Pradesh,0.0,1,1,2,1.0,0.0004476297142204243,0.11206743419025392,1.9444444444444444,1.6578947368421053,47,0.0,0.13093256585966884,0.0011936270693860605,0.022222222222222223,0.03433936622672984,0.038628025723689625
IND176048AAA,Jahu_Sulgwan_D,Himachal Pradesh,0.0013416561219114966,1,1,2,0.0,0.00022036610271954817,0.0006038647342995169,1.951219512195122,2.086666666666667,44,0.006066513162712906,0.13166348884885332,0.001115781825730448,0.022222222222222223,0.010583900633555623,0.03854292046988672
IND614715AAA,Thirthurpondi_Madaprum_D,Tamil Nadu,0.00038869279344186863,1,1,2,1.0,0.0005466251143980841,0.054783955539960516,1.8675213675213675,1.6666666666666667,102,0.0017575367556235044,0.12263377869015905,0.002620789869738959,0.022222222222222223,0.04468718129167632,0.03848868086234564
IND242307AAB,Tilhar_SingCLNY_D,Uttar Pradesh,0.0034401128541070056,1,2,3,0.3333333333333333,0.0006820463037491083,0.07069734084545179,1.6492578428830698,6.230769230769231,31,0.015555021566125782,0.09908658569823528,0.0007784524365561264,0.022222222222222223,0.05884252003231137,0.03847806868546743
IND604303AAA,Marakkanam_MJRDPP_D,Tamil Nadu,0.00038869279344186863,1,1,2,0.0,0.0002799269918820534,0.1065656220935724,1.9859943977591037,1.0634920634920635,19,0.0017575367556235044,0.13541515071266735,0.00046707146193367583,0.022222222222222223,0.016809695620507596,0.03846553161929478
IND722122AAA,Bishnupur_StnRdDPP_D,West Bengal,0.0013353474320241692,2,1,3,1.0,0.0005108854816093689,0.11282945210179236,1.746031746031746,1.7380952380952381,82,0.006037987410386431,0.10952696403355232,0.0021018215787015414,0.044444444444444446,0.04095138033604585,0.038454983395812666
IND517325AAA,Madnapalle_PngnrRd_D,Andhra Pradesh,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.15625,1.0,2,0.0,0.15378304580904822,2.594841455187088e-05,0.0,0.0,0.03845095113517243
IND341512AAA,Parbatsar_AjmhwDPP_D,Rajasthan,0.0024944148114961037,1,1,2,0.0,0.0007385449805936209,0.09232261548091762,1.6818181818181819,2.1059782608695654,18,0.011278896313347098,0.10259933289710006,0.000441123047381805,0.022222222222222223,0.06474822735156038,0.03838271650080112
IND733202AAC,Islampure_Central_DPP_2,West Bengal,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.1538461538461537,1.0,1,0.0,0.15352370871000104,0.0,0.0,0.0,0.03838092717750026
IND686540AAA,Karukachal_MnimlaRd_D,Kerala,8.459214501510575e-06,2,1,3,0.3333333333333333,0.00027962497234752044,0.0012077294685990338,1.9204545454545454,2.0046828171828173,30,3.8249694002447984e-05,0.1283444340025111,0.0007525040220042555,0.044444444444444446,0.016778126049762497,0.03837225374735018
IND273155AAA,Anandnagar_LohiaDPP_D,Uttar Pradesh,1.2084592145015106e-06,1,2,3,0.0,0.0004896968594810522,0.0032349896480331265,1.9214285714285713,1.8333333333333333,29,5.464242000349712e-06,0.1284495160478393,0.0007265556074523847,0.022222222222222223,0.03873657093205969,0.038355481933578614
IND508001AAA,Nalgonda_HydRoad_DC,Telangana,0.002558308157099698,2,1,3,0.3333333333333333,0.0005096508232481303,0.10293704356350453,1.6666666666666667,1.8057598039215685,103,0.01156780031474034,0.1009647233031057,0.0026467382842908296,0.044444444444444446,0.040822323669094066,0.03834593540414755
IND792001AAA,Tezu_Farmnala_D,Arunachal Pradesh,0.00038791540785498494,1,2,3,0.6666666666666666,0.0007328029085130033,0.07103361054125397,1.796527777777778,1.4285714285714286,62,0.0017540216821122574,0.11497468969829898,0.0015828532876641238,0.022222222222222223,0.06414801865627565,0.03831117475869665
IND783370AAB,Kokrajhar_HplrdDPP_D,Assam,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.15,1.0,6,0.0,0.15310876935152556,0.00012974207275935441,0.0,0.0,0.03830314075243326
IND521185AAA,Nandigama_Chndrlpd_D,Andhra Pradesh,0.00038869279344186863,2,2,4,0.0,0.0006991335027151332,0.12110044015725946,1.7192118226600983,1.5833333333333335,91,0.0017575367556235044,0.10663351716602205,0.002335357309668379,0.044444444444444446,0.060628614886830405,0.0382478945510349
IND431107AAB,Paithan_SantaNGR_D,Maharashtra,0.0013353474320241692,1,1,2,0.0,0.0005648466295583629,0.07361053963029,1.810483870967742,1.5769230769230769,22,0.006037987410386431,0.11648033211061662,0.0005449167055892885,0.022222222222222223,0.04659184422291658,0.038223768606921144
IND562108AAA,Gauribidanur_Gurukrpa_D,Karnataka,0.0,1,1,2,1.0,0.000515177851530322,0.08547196670146681,1.9,1.0909090909090908,61,0.0,0.12613771105061872,0.0015569048731122529,0.022222222222222223,0.04140005421435383,0.038208036380934736
IND282001AAF,Agra_Central_D_3,Uttar Pradesh,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.138888888888889,1.0,40,0.0,0.15191005564926302,0.0010119881675229644,0.0,0.0,0.03817991154582035
IND247776AAA,Shamli_KarnalRd_D,Uttar Pradesh,0.0017220543806646528,1,1,2,0.0,0.0005054097522573355,0.10662649064824531,1.8055555555555554,2.0,36,0.00778654485049834,0.11594864458138725,0.0009081945093154808,0.022222222222222223,0.04037901197772967,0.03815421416487952
IND793150AAA,Jowai_Ldthlabh_D,Meghalaya,0.0,1,1,2,1.0,0.0002770735244486818,0.10241466383344697,2.0,2.332894736842105,9,0.0,0.13692613437098147,0.00020758731641496705,0.022222222222222223,0.016511427688448266,0.03814641604709541
IND641011AAA,Cjb_West_Dc,Tamil Nadu,0.0,1,1,2,1.0,0.0002631483807316466,0.0027556644213104714,2.0,1.3541666666666667,33,0.0,0.13692613437098147,0.0008303492656598682,0.022222222222222223,0.015055856907603042,0.03812541135885987
IND803213AAA,Barh_Malahi_D,Bihar,0.0,0,2,2,1.0,0.00011911212088054774,0.0,2.14257733007733,1.0,10,0.0,0.1523079802985947,0.00023353573096683791,0.0,0.0,0.03812370222084204
IND572201AAB,Tiptur_YTRd_D,Karnataka,0.0013317220543806647,2,4,6,0.5,0.0006065386439965248,0.11422752241236987,1.7017540049447946,1.7226890756302522,53,0.0060215946843853825,0.1047500938883978,0.0013493175566972858,0.044444444444444446,0.05094983716316368,0.0381043732837346
IND212501AAA,Soraon_BypassRD_D,Uttar Pradesh,0.0017255053914475476,1,1,2,0.0,0.0006888059301360018,0.0907958796217974,1.725,3.9,74,0.00780214914879593,0.10725797023998397,0.0018942342622865743,0.022222222222222223,0.05954909188953077,0.03810122302570718
IND731301AAA,Nanoor_Central_DPP_1,West Bengal,0.0,2,1,3,0.3333333333333333,0.0006725987541387236,0.08454543863334034,1.75,3.108225108225108,74,0.0,0.10995507607007464,0.0018942342622865743,0.044444444444444446,0.05785498428812809,0.03809755874323323
IND136027AAA,Kaithal_DC,Haryana,0.00038990367441832304,1,1,2,0.0,0.0004544397751908845,0.09237599782201512,1.89010989010989,2.0588235294117645,86,0.0017630119480086242,0.1250707241288246,0.0022056152369090247,0.022222222222222223,0.03505120992226384,0.038053201475839585
IND603102AAA,Kalpakkam_Sadras_D,Tamil Nadu,0.0013353474320241692,1,1,2,0.0,0.00035701263094278205,0.09200410473258525,1.88,1.9859943977591037,46,0.006037987410386431,0.12398002638654618,0.0011676786548341896,0.022222222222222223,0.024867321891345624,0.038050792332595416
IND201301AAL,Dadri_ICDCant_D,Uttar Pradesh,0.00039274924471299094,2,2,4,0.0,0.0012683639227508688,0.12273097387373476,1.4903388278388279,1.2999999999999998,94,0.001775878650113656,0.08194172961871153,0.002413202553323992,0.044444444444444446,0.12012926951624474,0.03804700183895138
IND305624AAA,Bijainagar_Central_DPP_1,Rajasthan,0.002106344410876133,3,1,4,0.0,0.001276485022126932,0.09248269928284145,1.3127705627705626,4.191486068111455,47,0.009524173806609547,0.06278491350052329,0.0011936270693860605,0.06666666666666667,0.12097815375042877,0.03803289666303092
IND783348AAA,Bilasipara_Wardno5_D,Assam,0.002108143780007144,1,1,2,0.0,0.0007071754884777201,0.058423074408079326,1.6962962962962962,1.9615384615384617,52,0.009532309942493836,0.10416129317580576,0.0013233691421454148,0.022222222222222223,0.06146922951414479,0.03801045077589007
IND484551AAA,PaliBirsighpr_CtyLgDPP_D,Madhya Pradesh,0.0,1,1,2,1.0,0.0002642500966584108,0.0941977184318988,2.0,3.125,4,0.0,0.13692613437098147,7.784524365561264e-05,0.022222222222222223,0.01517101733570175,0.03798642659726889
IND532201AAA,Tekkali_AmvdiDPP_D,Andhra Pradesh,0.0007761747059072828,2,2,4,0.6666666666666666,0.000894084615898985,0.09646109210821105,1.6139006342494715,1.7083333333333335,77,0.0035095983188618888,0.09527210035657886,0.001972079505942187,0.044444444444444446,0.08100651186296884,0.037985896032676145
IND441206AAB,Brahmapuri_DhnliRth_D,Maharashtra,0.0,0,2,2,1.0,0.00011911212088054774,0.0,2.129370629370629,1.0,50,0.0,0.15088318551970245,0.0012714723130416731,0.0,0.0,0.03797509084253395
IND571426AAA,Krishnarajpet_MuruPost_D,Karnataka,0.0021075528700906345,2,1,3,0.3333333333333333,0.00040609872165758127,0.09772350661034705,1.7222222222222223,2.75,81,0.009529638048609897,0.10695829181441834,0.0020758731641496706,0.044444444444444446,0.029998204619900458,0.03793438580988247
IND723101AAA,Purulia_GariDPP_D,West Bengal,0.00038869279344186863,1,1,2,0.0,0.0009100459698000495,0.09688663734392913,1.7142857142857142,1.8235294117647058,58,0.0017575367556235044,0.10610206774137365,0.0014790596294566403,0.022222222222222223,0.08267492411301246,0.03792618135922644
IND400102AAB,Mumbai_Jogeshwri_L,Maharashtra,0.0,1,1,2,0.0,0.00030861153179525066,0.13379417918108974,1.95,2.230769230769231,156,0.0,0.1315319227108001,0.004022004255539987,0.022222222222222223,0.019808040126536728,0.03789040776368392
IND466001AAA,Sehore_Mangalam_D,Madhya Pradesh,0.00038791540785498494,1,1,2,1.0,0.0005878957100952072,0.12925485788638771,1.8333333333333333,2.5652173913043477,72,0.0017540216821122574,0.11894542883704358,0.0018423374331828326,0.022222222222222223,0.04900112407212462,0.037841066914071436
IND756029AAA,Basta_Central_DPP_1,Orissa,0.0026663599101526313,1,1,2,0.0,0.00023088178503858492,0.08321690783569173,1.85,1.3157894736842106,9,0.012056373632034132,0.12074349939043738,0.00020758731641496705,0.022222222222222223,0.011683086411115375,0.037837653945438046
IND313324AAA,Rajsamand_kankroli_D,Rajasthan,0.0013331799550763157,1,1,2,1.0,0.0007819167677262783,0.09393701270721624,1.7058823529411764,1.8461538461538463,51,0.006028186816017066,0.1051954775463852,0.001297420727593544,0.022222222222222223,0.06928180397713622,0.037818621537656825
IND334001AAC,Bikaner_ITICollg_L,Rajasthan,0.005877945619335348,1,2,3,0.3333333333333333,0.00031910839418358375,0.09223138760000764,1.6185197563874034,1.4838709677419355,49,0.026578073089700997,0.09577043080650355,0.0012455238984898022,0.022222222222222223,0.020905258689840996,0.03780678615392552
IND305404AAA,Kekri_LxmntDPP_D,Rajasthan,0.0017172205438066466,1,2,3,0.3333333333333333,0.0012034409992767677,0.08131387498744003,1.5159090909090909,1.3127705627705626,66,0.00776468788249694,0.08470035784286188,0.0016866469458716071,0.022222222222222223,0.11334299051358379,0.03778658088234432
IND509358AAA,Kadthal_GndhiDPP_D,Telangana,0.0011649546827794562,1,2,3,0.3333333333333333,0.00032925264371827236,0.13362657731024727,1.8849329205366356,1.5,76,0.0052675292883371215,0.12451221073609556,0.0019461310913903161,0.022222222222222223,0.021965619251738254,0.03777969830061599
IND591102AAA,Bailhongal_NamoNagr_D,Karnataka,0.0,1,1,2,0.0,0.00022036610271954817,0.0006038647342995169,2.0,1.25,40,0.0,0.13692613437098147,0.0010119881675229644,0.022222222222222223,0.010583900633555623,0.03771454351182775
IND758034AAA,Joda_Central_D_1,Orissa,0.0,1,3,4,1.0,0.00035211604095408873,0.11001993723436891,1.9366084370470336,2.0694444444444446,97,0.0,0.13008718421022122,0.0024910477969796044,0.022222222222222223,0.024355489952074354,0.03767777682938088
IND209625AAA,Farrukhbad_Pnchlght_D,Uttar Pradesh,0.0032693786364269323,2,1,3,0.3333333333333333,0.0006104806921993487,0.10312184974584473,1.5689655172413792,2.0166666666666666,53,0.014783019439823868,0.09042430971424555,0.0013493175566972858,0.044444444444444446,0.05136189252843035,0.037630631441126675
